local-fog_client_run_238cb0a607ec,21.33%,2.39%,4.06GB / 4.06GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.32%,0.36%,79.9MB / 80.1MB
local-fog-node1-1,16.78%,1.91%,3.29GB / 3.29GB
local-fog-node3-1,9.00%,0.64%,664MB / 664MB
local-fog_client_run_238cb0a607ec,21.33%,2.39%,4.06GB / 4.06GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,4.33%,0.38%,87.5MB / 87.7MB
local-fog-node1-1,13.05%,1.91%,3.32GB / 3.32GB
local-fog-node3-1,4.92%,0.64%,672MB / 672MB
local-fog_client_run_238cb0a607ec,30.64%,2.43%,4.11GB / 4.11GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,4.33%,0.38%,87.5MB / 87.7MB
local-fog-node1-1,13.05%,1.91%,3.32GB / 3.32GB
local-fog-node3-1,4.92%,0.64%,672MB / 672MB
local-fog_client_run_238cb0a607ec,30.64%,2.43%,4.11GB / 4.11GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.91%,0.37%,89.4MB / 89.6MB
local-fog-node1-1,20.45%,1.94%,3.36GB / 3.35GB
local-fog-node3-1,5.90%,0.66%,682MB / 682MB
local-fog_client_run_238cb0a607ec,21.72%,2.43%,4.15GB / 4.15GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.91%,0.37%,89.4MB / 89.6MB
local-fog-node1-1,20.45%,1.94%,3.36GB / 3.35GB
local-fog-node3-1,5.90%,0.66%,682MB / 682MB
local-fog_client_run_238cb0a607ec,21.72%,2.43%,4.15GB / 4.15GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.51%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,10.95%,1.94%,3.38GB / 3.38GB
local-fog-node3-1,8.46%,0.66%,699MB / 699MB
local-fog_client_run_238cb0a607ec,30.58%,2.49%,4.2GB / 4.2GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.51%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,10.95%,1.94%,3.38GB / 3.38GB
local-fog-node3-1,8.46%,0.66%,699MB / 699MB
local-fog_client_run_238cb0a607ec,30.58%,2.49%,4.2GB / 4.2GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,23.84%,1.99%,3.43GB / 3.43GB
local-fog-node3-1,1.08%,0.66%,700MB / 701MB
local-fog_client_run_238cb0a607ec,21.41%,2.49%,4.25GB / 4.25GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,23.84%,1.99%,3.43GB / 3.43GB
local-fog-node3-1,1.08%,0.66%,700MB / 701MB
local-fog_client_run_238cb0a607ec,21.41%,2.49%,4.25GB / 4.25GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,25.28%,1.99%,3.47GB / 3.47GB
local-fog-node3-1,0.34%,0.66%,701MB / 701MB
local-fog_client_run_238cb0a607ec,22.42%,2.52%,4.29GB / 4.29GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,25.28%,1.99%,3.47GB / 3.47GB
local-fog-node3-1,0.34%,0.66%,701MB / 701MB
local-fog_client_run_238cb0a607ec,22.42%,2.52%,4.29GB / 4.29GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,22.81%,1.96%,3.51GB / 3.51GB
local-fog-node3-1,1.87%,0.66%,704MB / 704MB
local-fog_client_run_238cb0a607ec,30.24%,2.53%,4.34GB / 4.34GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,22.81%,1.96%,3.51GB / 3.51GB
local-fog-node3-1,1.87%,0.66%,704MB / 704MB
local-fog_client_run_238cb0a607ec,30.24%,2.53%,4.34GB / 4.34GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.56%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,17.37%,1.96%,3.56GB / 3.56GB
local-fog-node3-1,3.63%,0.66%,708MB / 708MB
local-fog_client_run_238cb0a607ec,21.84%,2.53%,4.38GB / 4.38GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.56%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,17.37%,1.96%,3.56GB / 3.56GB
local-fog-node3-1,3.63%,0.66%,708MB / 708MB
local-fog_client_run_238cb0a607ec,21.84%,2.53%,4.38GB / 4.38GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,20.95%,2.03%,3.59GB / 3.59GB
local-fog-node3-1,5.01%,0.67%,719MB / 720MB
local-fog_client_run_238cb0a607ec,32.27%,2.60%,4.43GB / 4.43GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.37%,91.3MB / 91.5MB
local-fog-node1-1,20.95%,2.03%,3.59GB / 3.59GB
local-fog-node3-1,5.01%,0.67%,719MB / 720MB
local-fog_client_run_238cb0a607ec,32.27%,2.60%,4.43GB / 4.43GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.34%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,18.11%,2.03%,3.63GB / 3.63GB
local-fog-node3-1,3.29%,0.67%,723MB / 723MB
local-fog_client_run_238cb0a607ec,22.31%,2.60%,4.48GB / 4.48GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.34%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,18.11%,2.03%,3.63GB / 3.63GB
local-fog-node3-1,3.29%,0.67%,723MB / 723MB
local-fog_client_run_238cb0a607ec,22.31%,2.60%,4.48GB / 4.48GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,22.42%,2.10%,3.67GB / 3.67GB
local-fog-node3-1,3.42%,0.67%,731MB / 731MB
local-fog_client_run_238cb0a607ec,31.76%,2.65%,4.52GB / 4.52GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,22.42%,2.10%,3.67GB / 3.67GB
local-fog-node3-1,3.42%,0.67%,731MB / 731MB
local-fog_client_run_238cb0a607ec,31.76%,2.65%,4.52GB / 4.52GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,21.70%,2.11%,3.71GB / 3.71GB
local-fog-node3-1,4.79%,0.67%,738MB / 739MB
local-fog_client_run_238cb0a607ec,20.89%,2.65%,4.57GB / 4.57GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.33%,0.37%,91.3MB / 91.6MB
local-fog-node1-1,21.70%,2.11%,3.71GB / 3.71GB
local-fog-node3-1,4.79%,0.67%,738MB / 739MB
local-fog_client_run_238cb0a607ec,20.89%,2.65%,4.57GB / 4.57GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.43%,0.37%,93.3MB / 93.5MB
local-fog-node1-1,8.89%,2.11%,3.73GB / 3.73GB
local-fog-node3-1,12.36%,0.69%,761MB / 761MB
local-fog_client_run_238cb0a607ec,21.39%,2.65%,4.61GB / 4.61GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.43%,0.37%,93.3MB / 93.5MB
local-fog-node1-1,8.89%,2.11%,3.73GB / 3.73GB
local-fog-node3-1,12.36%,0.69%,761MB / 761MB
local-fog_client_run_238cb0a607ec,21.39%,2.65%,4.61GB / 4.61GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,2.81%,0.38%,97.1MB / 97.3MB
local-fog-node1-1,14.60%,2.11%,3.77GB / 3.77GB
local-fog-node3-1,3.38%,0.69%,769MB / 769MB
local-fog_client_run_238cb0a607ec,33.17%,2.71%,4.66GB / 4.66GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,2.81%,0.38%,97.1MB / 97.3MB
local-fog-node1-1,14.60%,2.11%,3.77GB / 3.77GB
local-fog-node3-1,3.38%,0.69%,769MB / 769MB
local-fog_client_run_238cb0a607ec,33.17%,2.71%,4.66GB / 4.66GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.38%,97.1MB / 97.3MB
local-fog-node1-1,24.98%,2.18%,3.81GB / 3.81GB
local-fog-node3-1,1.10%,0.69%,771MB / 771MB
local-fog_client_run_238cb0a607ec,21.58%,2.71%,4.71GB / 4.71GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.38%,97.1MB / 97.3MB
local-fog-node1-1,24.98%,2.18%,3.81GB / 3.81GB
local-fog-node3-1,1.10%,0.69%,771MB / 771MB
local-fog_client_run_238cb0a607ec,21.58%,2.71%,4.71GB / 4.71GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,2.37%,0.39%,101MB / 101MB
local-fog-node1-1,22.49%,2.19%,3.85GB / 3.85GB
local-fog-node3-1,1.11%,0.69%,773MB / 773MB
local-fog_client_run_238cb0a607ec,32.29%,2.77%,4.75GB / 4.75GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,2.37%,0.39%,101MB / 101MB
local-fog-node1-1,22.49%,2.19%,3.85GB / 3.85GB
local-fog-node3-1,1.11%,0.69%,773MB / 773MB
local-fog_client_run_238cb0a607ec,32.29%,2.77%,4.75GB / 4.75GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.11%,0.39%,103MB / 103MB
local-fog-node1-1,8.76%,2.19%,3.87GB / 3.87GB
local-fog-node3-1,12.69%,0.70%,795MB / 796MB
local-fog_client_run_238cb0a607ec,21.71%,2.77%,4.8GB / 4.8GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,1.11%,0.39%,103MB / 103MB
local-fog-node1-1,8.76%,2.19%,3.87GB / 3.87GB
local-fog-node3-1,12.69%,0.70%,795MB / 796MB
local-fog_client_run_238cb0a607ec,21.71%,2.77%,4.8GB / 4.8GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.55%,0.39%,103MB / 103MB
local-fog-node1-1,12.70%,2.19%,3.9GB / 3.9GB
local-fog-node3-1,8.30%,0.72%,811MB / 811MB
local-fog_client_run_238cb0a607ec,22.27%,2.77%,4.84GB / 4.85GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.55%,0.39%,103MB / 103MB
local-fog-node1-1,12.70%,2.19%,3.9GB / 3.9GB
local-fog-node3-1,8.30%,0.72%,811MB / 811MB
local-fog_client_run_238cb0a607ec,22.27%,2.77%,4.84GB / 4.85GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.39%,103MB / 103MB
local-fog-node1-1,24.33%,2.24%,3.94GB / 3.94GB
local-fog-node3-1,2.67%,0.72%,816MB / 816MB
local-fog_client_run_238cb0a607ec,32.80%,2.83%,4.89GB / 4.89GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.35%,0.39%,103MB / 103MB
local-fog-node1-1,24.33%,2.24%,3.94GB / 3.94GB
local-fog-node3-1,2.67%,0.72%,816MB / 816MB
local-fog_client_run_238cb0a607ec,32.80%,2.83%,4.89GB / 4.89GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,16.87%,2.24%,3.99GB / 3.98GB
local-fog-node3-1,1.83%,0.72%,820MB / 820MB
local-fog_client_run_238cb0a607ec,20.83%,2.83%,4.94GB / 4.94GB
local-fog-cloud-1,0.00%,0.37%,28.7MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,16.87%,2.24%,3.99GB / 3.98GB
local-fog-node3-1,1.83%,0.72%,820MB / 820MB
local-fog_client_run_238cb0a607ec,20.83%,2.83%,4.94GB / 4.94GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,103MB / 103MB
local-fog-node1-1,25.16%,2.26%,4.03GB / 4.03GB
local-fog-node3-1,1.09%,0.72%,822MB / 822MB
local-fog_client_run_238cb0a607ec,32.82%,2.88%,4.98GB / 4.98GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,103MB / 103MB
local-fog-node1-1,25.16%,2.26%,4.03GB / 4.03GB
local-fog-node3-1,1.09%,0.72%,822MB / 822MB
local-fog_client_run_238cb0a607ec,32.82%,2.88%,4.98GB / 4.98GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,24.51%,2.30%,4.07GB / 4.07GB
local-fog-node3-1,4.57%,0.74%,828MB / 828MB
local-fog_client_run_238cb0a607ec,22.58%,2.89%,5.03GB / 5.03GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,24.51%,2.30%,4.07GB / 4.07GB
local-fog-node3-1,4.57%,0.74%,828MB / 828MB
local-fog_client_run_238cb0a607ec,22.58%,2.89%,5.03GB / 5.03GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.58%,0.39%,103MB / 103MB
local-fog-node1-1,18.24%,2.31%,4.11GB / 4.11GB
local-fog-node3-1,1.30%,0.73%,830MB / 830MB
local-fog_client_run_238cb0a607ec,21.56%,2.89%,5.08GB / 5.08GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.58%,0.39%,103MB / 103MB
local-fog-node1-1,18.24%,2.31%,4.11GB / 4.11GB
local-fog-node3-1,1.30%,0.73%,830MB / 830MB
local-fog_client_run_238cb0a607ec,21.56%,2.89%,5.08GB / 5.08GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,25.20%,2.35%,4.16GB / 4.16GB
local-fog-node3-1,1.13%,0.73%,832MB / 832MB
local-fog_client_run_238cb0a607ec,32.69%,2.96%,5.12GB / 5.12GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,25.20%,2.35%,4.16GB / 4.16GB
local-fog-node3-1,1.13%,0.73%,832MB / 832MB
local-fog_client_run_238cb0a607ec,32.69%,2.96%,5.12GB / 5.12GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,103MB / 103MB
local-fog-node1-1,16.72%,2.35%,4.2GB / 4.2GB
local-fog-node3-1,1.81%,0.73%,835MB / 835MB
local-fog_client_run_238cb0a607ec,20.60%,2.96%,5.17GB / 5.17GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,103MB / 103MB
local-fog-node1-1,16.72%,2.35%,4.2GB / 4.2GB
local-fog-node3-1,1.81%,0.73%,835MB / 835MB
local-fog_client_run_238cb0a607ec,20.60%,2.96%,5.17GB / 5.17GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,18.82%,2.37%,4.23GB / 4.23GB
local-fog-node3-1,10.44%,0.74%,852MB / 852MB
local-fog_client_run_238cb0a607ec,21.57%,2.96%,5.21GB / 5.21GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,18.82%,2.37%,4.23GB / 4.23GB
local-fog-node3-1,10.44%,0.74%,852MB / 852MB
local-fog_client_run_238cb0a607ec,21.57%,2.96%,5.21GB / 5.21GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,17.80%,2.37%,4.27GB / 4.27GB
local-fog-node3-1,2.01%,0.73%,856MB / 856MB
local-fog_client_run_238cb0a607ec,33.11%,3.03%,5.26GB / 5.26GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.39%,103MB / 103MB
local-fog-node1-1,17.80%,2.37%,4.27GB / 4.27GB
local-fog-node3-1,2.01%,0.73%,856MB / 856MB
local-fog_client_run_238cb0a607ec,33.11%,3.03%,5.26GB / 5.26GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.57%,0.39%,103MB / 103MB
local-fog-node1-1,8.22%,2.37%,4.29GB / 4.29GB
local-fog-node3-1,14.33%,0.74%,883MB / 883MB
local-fog_client_run_238cb0a607ec,21.52%,3.03%,5.3GB / 5.3GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.57%,0.39%,103MB / 103MB
local-fog-node1-1,8.22%,2.37%,4.29GB / 4.29GB
local-fog-node3-1,14.33%,0.74%,883MB / 883MB
local-fog_client_run_238cb0a607ec,21.52%,3.03%,5.3GB / 5.3GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.70%,0.40%,105MB / 105MB
local-fog-node1-1,23.29%,2.42%,4.33GB / 4.33GB
local-fog-node3-1,2.54%,0.73%,888MB / 889MB
local-fog_client_run_238cb0a607ec,21.59%,3.03%,5.35GB / 5.35GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.70%,0.40%,105MB / 105MB
local-fog-node1-1,23.29%,2.42%,4.33GB / 4.33GB
local-fog-node3-1,2.54%,0.73%,888MB / 889MB
local-fog_client_run_238cb0a607ec,21.59%,3.03%,5.35GB / 5.35GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.35%,0.40%,105MB / 105MB
local-fog-node1-1,18.69%,2.42%,4.37GB / 4.37GB
local-fog-node3-1,0.37%,0.73%,888MB / 889MB
local-fog_client_run_238cb0a607ec,32.83%,3.09%,5.4GB / 5.4GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.35%,0.40%,105MB / 105MB
local-fog-node1-1,18.69%,2.42%,4.37GB / 4.37GB
local-fog-node3-1,0.37%,0.73%,888MB / 889MB
local-fog_client_run_238cb0a607ec,32.83%,3.09%,5.4GB / 5.4GB
local-fog-cloud-1,0.48%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.15%,0.40%,107MB / 107MB
local-fog-node1-1,23.80%,2.45%,4.41GB / 4.41GB
local-fog-node3-1,4.29%,0.74%,894MB / 894MB
local-fog_client_run_238cb0a607ec,22.13%,3.09%,5.44GB / 5.44GB
local-fog-cloud-1,0.48%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.15%,0.40%,107MB / 107MB
local-fog-node1-1,23.80%,2.45%,4.41GB / 4.41GB
local-fog-node3-1,4.29%,0.74%,894MB / 894MB
local-fog_client_run_238cb0a607ec,22.13%,3.09%,5.44GB / 5.44GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.83%,0.40%,107MB / 107MB
local-fog-node1-1,26.75%,2.48%,4.46GB / 4.46GB
local-fog-node3-1,0.82%,0.74%,894MB / 894MB
local-fog_client_run_238cb0a607ec,34.00%,3.03%,5.49GB / 5.49GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.83%,0.40%,107MB / 107MB
local-fog-node1-1,26.75%,2.48%,4.46GB / 4.46GB
local-fog-node3-1,0.82%,0.74%,894MB / 894MB
local-fog_client_run_238cb0a607ec,34.00%,3.03%,5.49GB / 5.49GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,3.65%,0.40%,112MB / 113MB
local-fog-node1-1,12.63%,2.48%,4.49GB / 4.49GB
local-fog-node3-1,4.36%,0.74%,904MB / 904MB
local-fog_client_run_238cb0a607ec,20.63%,3.04%,5.53GB / 5.53GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,3.65%,0.40%,112MB / 113MB
local-fog-node1-1,12.63%,2.48%,4.49GB / 4.49GB
local-fog-node3-1,4.36%,0.74%,904MB / 904MB
local-fog_client_run_238cb0a607ec,20.63%,3.04%,5.53GB / 5.53GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.40%,112MB / 113MB
local-fog-node1-1,21.73%,2.46%,4.53GB / 4.52GB
local-fog-node3-1,6.60%,0.74%,915MB / 915MB
local-fog_client_run_238cb0a607ec,21.74%,3.05%,5.58GB / 5.58GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.34%,0.40%,112MB / 113MB
local-fog-node1-1,21.73%,2.46%,4.53GB / 4.52GB
local-fog-node3-1,6.60%,0.74%,915MB / 915MB
local-fog_client_run_238cb0a607ec,21.74%,3.05%,5.58GB / 5.58GB
local-fog-cloud-1,0.13%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.35%,0.40%,112MB / 113MB
local-fog-node1-1,17.18%,2.45%,4.57GB / 4.57GB
local-fog-node3-1,4.97%,0.75%,921MB / 921MB
local-fog_client_run_238cb0a607ec,34.84%,3.17%,5.63GB / 5.63GB
local-fog-cloud-1,0.13%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.35%,0.40%,112MB / 113MB
local-fog-node1-1,17.18%,2.45%,4.57GB / 4.57GB
local-fog-node3-1,4.97%,0.75%,921MB / 921MB
local-fog_client_run_238cb0a607ec,34.84%,3.17%,5.63GB / 5.63GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,2.28%,0.40%,116MB / 116MB
local-fog-node1-1,12.53%,2.46%,4.6GB / 4.6GB
local-fog-node3-1,4.90%,0.75%,932MB / 932MB
local-fog_client_run_238cb0a607ec,20.61%,3.17%,5.67GB / 5.67GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,2.28%,0.40%,116MB / 116MB
local-fog-node1-1,12.53%,2.46%,4.6GB / 4.6GB
local-fog-node3-1,4.90%,0.75%,932MB / 932MB
local-fog_client_run_238cb0a607ec,20.61%,3.17%,5.67GB / 5.67GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.06%,0.40%,118MB / 118MB
local-fog-node1-1,25.63%,2.50%,4.64GB / 4.64GB
local-fog-node3-1,1.14%,0.75%,934MB / 934MB
local-fog_client_run_238cb0a607ec,21.97%,3.17%,5.72GB / 5.72GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.06%,0.40%,118MB / 118MB
local-fog-node1-1,25.63%,2.50%,4.64GB / 4.64GB
local-fog-node3-1,1.14%,0.75%,934MB / 934MB
local-fog_client_run_238cb0a607ec,21.97%,3.17%,5.72GB / 5.72GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,2.57%,0.41%,122MB / 122MB
local-fog-node1-1,22.93%,2.51%,4.67GB / 4.67GB
local-fog-node3-1,5.34%,0.81%,940MB / 940MB
local-fog_client_run_238cb0a607ec,35.71%,3.28%,5.76GB / 5.77GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,2.57%,0.41%,122MB / 122MB
local-fog-node1-1,22.93%,2.51%,4.67GB / 4.67GB
local-fog-node3-1,5.34%,0.81%,940MB / 940MB
local-fog_client_run_238cb0a607ec,35.71%,3.28%,5.76GB / 5.77GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.71%,0.39%,124MB / 124MB
local-fog-node1-1,18.69%,2.51%,4.72GB / 4.72GB
local-fog-node3-1,0.36%,0.81%,940MB / 940MB
local-fog_client_run_238cb0a607ec,22.05%,3.29%,5.81GB / 5.81GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,1.71%,0.39%,124MB / 124MB
local-fog-node1-1,18.69%,2.51%,4.72GB / 4.72GB
local-fog-node3-1,0.36%,0.81%,940MB / 940MB
local-fog_client_run_238cb0a607ec,22.05%,3.29%,5.81GB / 5.81GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.32%,0.39%,124MB / 124MB
local-fog-node1-1,25.49%,2.57%,4.76GB / 4.76GB
local-fog-node3-1,2.64%,0.81%,945MB / 946MB
local-fog_client_run_238cb0a607ec,22.13%,3.29%,5.86GB / 5.86GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.32%,0.39%,124MB / 124MB
local-fog-node1-1,25.49%,2.57%,4.76GB / 4.76GB
local-fog-node3-1,2.64%,0.81%,945MB / 946MB
local-fog_client_run_238cb0a607ec,22.13%,3.29%,5.86GB / 5.86GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.32%,0.39%,124MB / 124MB
local-fog-node1-1,11.58%,2.58%,4.79GB / 4.79GB
local-fog-node3-1,8.85%,0.81%,963MB / 963MB
local-fog_client_run_238cb0a607ec,33.73%,3.34%,5.9GB / 5.9GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.32%,0.39%,124MB / 124MB
local-fog-node1-1,11.58%,2.58%,4.79GB / 4.79GB
local-fog-node3-1,8.85%,0.81%,963MB / 963MB
local-fog_client_run_238cb0a607ec,33.73%,3.34%,5.9GB / 5.9GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,124MB / 124MB
local-fog-node1-1,23.34%,2.58%,4.83GB / 4.83GB
local-fog-node3-1,3.40%,0.81%,970MB / 970MB
local-fog_client_run_238cb0a607ec,20.83%,3.34%,5.95GB / 5.95GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.33%,0.39%,124MB / 124MB
local-fog-node1-1,23.34%,2.58%,4.83GB / 4.83GB
local-fog-node3-1,3.40%,0.81%,970MB / 970MB
local-fog_client_run_238cb0a607ec,20.83%,3.34%,5.95GB / 5.95GB
local-fog-cloud-1,0.00%,0.37%,28.8MB / 28.5MB
local-fog-node2-1,0.61%,0.39%,124MB / 124MB
